50	200	1
0	209	209	0	0	1351	0	0	0
1	239	34	30	120	263	90	0	31
2	154	352	30	475	618	90	0	32
3	274	321	30	470	613	90	0	33
4	78	339	30	7	185	90	0	34
5	135	185	30	246	389	90	0	35
6	219	362	30	38	181	90	0	36
7	182	47	30	178	321	90	0	37
8	364	135	20	296	439	90	0	38
9	189	239	30	578	721	90	0	39
10	308	61	30	277	420	90	0	40
11	204	253	30	312	455	90	0	41
12	187	34	20	154	297	90	0	42
13	316	199	30	765	908	90	0	43
14	68	246	30	233	376	90	0	44
15	38	147	30	498	641	90	0	45
16	183	270	30	719	862	90	0	46
17	147	43	20	424	567	90	0	47
18	239	385	30	217	360	90	0	48
19	161	209	30	614	757	90	0	49
20	46	163	20	108	251	90	0	50
21	193	270	30	410	553	90	0	51
22	257	197	30	318	461	90	0	52
23	207	268	30	550	693	90	0	53
24	255	69	30	61	204	90	0	54
25	274	377	30	355	498	90	0	55
26	124	75	30	333	476	90	0	56
27	130	290	30	625	768	90	0	57
28	379	112	20	178	321	90	0	58
29	189	403	20	464	607	90	0	59
30	225	132	30	807	950	90	0	60
31	62	109	-30	390	572	90	1	0
32	325	308	-30	754	936	90	2	0
33	142	320	-30	688	870	90	3	0
34	38	140	-30	312	494	90	4	0
35	200	132	-30	417	599	90	5	0
36	361	233	-30	313	495	90	6	0
37	345	117	-30	445	627	90	7	0
38	190	39	-20	583	765	90	8	0
39	176	196	-30	727	909	90	9	0
40	103	66	-30	577	759	90	10	0
41	248	230	-30	441	623	90	11	0
42	46	142	-20	422	604	90	12	0
43	261	302	-30	972	1154	90	13	0
44	215	355	-30	496	678	90	14	0
45	187	29	-30	769	951	90	15	0
46	143	207	-30	883	1065	90	16	0
47	330	80	-20	693	875	90	17	0
48	386	234	-30	509	691	90	18	0
49	191	165	-30	752	934	90	19	0
50	113	348	-20	410	592	90	20	0
51	146	211	-30	583	765	90	21	0
52	219	160	-30	477	659	90	22	0
53	266	224	-30	708	890	90	23	0
54	357	214	-30	322	504	90	24	0
55	83	338	-30	652	834	90	25	0
56	306	83	-30	618	800	90	26	0
57	104	166	-30	830	1012	90	27	0
58	365	328	-20	473	655	90	28	0
59	20	257	-20	784	966	90	29	0
60	138	175	-30	985	1167	90	30	0
