50	200	1
0	209	209	0	0	1351	0	0	0
1	195	217	30	325	624	90	0	11
2	188	170	30	832	1131	90	0	12
3	177	117	30	137	436	90	0	13
4	168	351	30	192	491	90	0	14
5	70	316	30	380	679	90	0	15
6	379	205	20	460	759	90	0	16
7	265	384	30	421	720	90	0	17
8	354	317	30	360	659	90	0	18
9	63	122	20	0	238	90	0	19
10	291	167	30	690	989	90	0	20
11	213	225	-30	446	814	90	1	0
12	165	217	-30	972	1340	90	2	0
13	112	219	-30	342	710	90	3	0
14	65	242	-30	419	787	90	4	0
15	270	374	-30	707	1075	90	5	0
16	244	43	-20	740	1108	90	6	0
17	83	343	-30	725	1093	90	7	0
18	167	385	-30	672	1040	90	8	0
19	72	311	-20	225	593	90	9	0
20	191	119	-30	912	1280	90	10	0
