50	200	1
0	209	209	0	0	1351	0	0	0
1	116	230	30	238	381	90	0	31
2	58	148	30	133	276	90	0	32
3	206	304	30	522	665	90	0	33
4	34	154	30	43	186	90	0	34
5	237	231	30	220	363	90	0	35
6	147	362	30	277	420	90	0	36
7	318	238	30	636	779	90	0	37
8	219	49	30	0	160	90	0	38
9	83	242	30	680	823	90	0	39
10	382	220	20	288	431	90	0	40
11	118	182	30	196	339	90	0	41
12	166	347	20	185	328	90	0	42
13	173	167	30	166	309	90	0	43
14	208	149	30	864	1007	90	0	44
15	385	207	30	431	574	90	0	45
16	366	226	30	167	310	90	0	46
17	202	53	30	574	717	90	0	47
18	200	284	20	244	387	90	0	48
19	134	355	30	169	312	90	0	49
20	50	292	30	0	180	90	0	50
21	97	89	30	406	549	90	0	51
22	150	375	30	311	454	90	0	52
23	308	52	30	290	433	90	0	53
24	312	108	30	400	543	90	0	54
25	203	151	20	804	947	90	0	55
26	195	215	30	785	928	90	0	56
27	245	93	20	536	679	90	0	57
28	216	183	30	0	109	90	0	58
29	361	142	30	591	734	90	0	59
30	345	258	20	0	145	90	0	60
31	197	304	-30	446	628	90	1	0
32	223	47	-30	411	593	90	2	0
33	116	229	-30	717	899	90	3	0
34	191	26	-30	330	512	90	4	0
35	237	187	-30	348	530	90	5	0
36	44	215	-30	549	731	90	6	0
37	233	320	-30	853	1035	90	7	0
38	60	151	-30	286	468	90	8	0
39	189	338	-30	902	1084	90	9	0
40	281	52	-20	564	746	90	10	0
41	218	115	-30	420	602	90	11	0
42	64	215	-20	442	624	90	12	0
43	159	234	-30	338	520	90	13	0
44	266	189	-30	1034	1216	90	14	0
45	253	379	-30	755	937	90	15	0
46	252	361	-30	430	612	90	16	0
47	58	167	-30	856	1038	90	17	0
48	135	225	-20	416	598	90	18	0
49	304	343	-30	443	625	90	19	0
50	69	97	-30	257	467	90	20	0
51	53	258	-30	679	861	90	21	0
52	339	327	-30	601	783	90	22	0
53	110	52	-30	591	773	90	23	0
54	348	251	-30	628	810	90	24	0
55	154	188	-20	969	1151	90	25	0
56	197	200	-30	880	1062	90	26	0
57	102	153	-20	786	968	90	27	0
58	236	210	-30	90	272	90	28	0
59	337	314	-30	850	1032	90	29	0
60	230	352	-20	221	403	90	30	0
