50	200	1
0	209	209	0	0	1351	0	0	0
1	210	185	20	276	419	90	0	31
2	180	249	30	922	1065	90	0	32
3	127	220	20	781	924	90	0	33
4	386	175	20	521	664	90	0	34
5	237	237	30	121	264	90	0	35
6	59	218	30	4	151	90	0	36
7	320	327	20	477	620	90	0	37
8	185	320	30	0	114	90	0	38
9	209	222	20	106	249	90	0	39
10	175	240	30	664	807	90	0	40
11	168	49	30	368	511	90	0	41
12	201	294	30	317	460	90	0	42
13	251	197	30	123	266	90	0	43
14	288	287	20	700	843	90	0	44
15	98	225	20	544	687	90	0	45
16	160	320	30	536	679	90	0	46
17	207	190	20	654	797	90	0	47
18	309	192	30	563	706	90	0	48
19	255	212	20	378	521	90	0	49
20	145	378	20	196	339	90	0	50
21	279	359	20	0	166	90	0	51
22	248	62	30	266	409	90	0	52
23	193	91	30	177	320	90	0	53
24	346	171	30	623	766	90	0	54
25	374	158	20	537	680	90	0	55
26	263	348	30	229	372	90	0	56
27	225	146	30	840	983	90	0	57
28	266	178	30	499	642	90	0	58
29	25	216	30	259	402	90	0	59
30	28	224	20	383	526	90	0	60
31	231	200	-20	399	581	90	1	0
32	237	249	-30	1063	1245	90	2	0
33	173	135	-20	983	1165	90	3	0
34	299	365	-20	813	995	90	4	0
35	195	246	-30	259	441	90	5	0
36	182	357	-30	292	474	90	6	0
37	123	346	-20	774	956	90	7	0
38	310	261	-30	216	398	90	8	0
39	220	215	-20	218	400	90	9	0
40	227	251	-30	801	983	90	10	0
41	44	208	-30	650	832	90	11	0
42	127	232	-30	508	690	90	12	0
43	214	166	-30	275	457	90	13	0
44	158	308	-20	937	1119	90	14	0
45	171	104	-20	784	966	90	15	0
46	88	222	-30	738	920	90	16	0
47	191	205	-20	761	943	90	17	0
48	237	112	-30	763	945	90	18	0
49	230	168	-20	518	700	90	19	0
50	28	194	-20	500	682	90	20	0
51	94	327	-20	252	444	90	21	0
52	91	112	-30	533	715	90	22	0
53	304	137	-30	380	562	90	23	0
54	217	68	-30	884	1066	90	24	0
55	212	36	-20	838	1020	90	25	0
56	358	224	-30	480	662	90	26	0
57	159	168	-30	988	1170	90	27	0
58	197	145	-30	677	859	90	28	0
59	156	385	-30	557	739	90	29	0
60	137	43	-20	687	869	90	30	0
