50	200	1
0	209	209	0	0	1351	0	0	0
1	317	249	30	652	795	90	0	31
2	142	48	30	0	175	90	0	32
3	179	386	20	272	415	90	0	33
4	277	310	30	418	561	90	0	34
5	151	240	20	375	518	90	0	35
6	115	230	30	672	815	90	0	36
7	31	207	30	0	179	90	0	37
8	290	239	30	57	200	90	0	38
9	160	309	30	597	740	90	0	39
10	292	219	30	492	635	90	0	40
11	40	262	20	439	582	90	0	41
12	209	169	20	369	512	90	0	42
13	237	354	30	436	579	90	0	43
14	208	355	30	558	701	90	0	44
15	32	216	30	178	321	90	0	45
16	32	280	20	186	329	90	0	46
17	253	64	30	304	447	90	0	47
18	344	270	30	564	707	90	0	48
19	402	216	20	189	332	90	0	49
20	231	221	30	455	598	90	0	50
21	35	171	30	287	430	90	0	51
22	290	250	30	75	218	90	0	52
23	299	246	30	145	288	90	0	53
24	243	201	30	639	782	90	0	54
25	221	175	30	7	150	90	0	55
26	144	350	30	20	163	90	0	56
27	186	289	30	650	793	90	0	57
28	210	177	30	620	763	90	0	58
29	147	72	30	343	486	90	0	59
30	369	235	30	148	291	90	0	60
31	291	128	-30	868	1050	90	1	0
32	355	114	-30	315	497	90	2	0
33	30	221	-20	599	781	90	3	0
34	148	314	-30	649	831	90	4	0
35	167	158	-20	563	745	90	5	0
36	209	306	-30	892	1074	90	6	0
37	139	45	-30	259	463	90	7	0
38	211	295	-30	231	413	90	8	0
39	98	192	-30	818	1000	90	9	0
40	236	130	-30	698	880	90	10	0
41	178	383	-20	700	882	90	11	0
42	246	194	-20	516	698	90	12	0
43	356	221	-30	705	887	90	13	0
44	68	247	-30	815	997	90	14	0
45	149	43	-30	468	650	90	15	0
46	240	398	-20	523	705	90	16	0
47	360	203	-30	558	740	90	17	0
48	201	357	-30	830	1012	90	18	0
49	276	28	-20	504	686	90	19	0
50	225	189	-30	579	761	90	20	0
51	119	362	-30	575	757	90	21	0
52	187	297	-30	276	458	90	22	0
53	205	306	-30	345	527	90	23	0
54	230	236	-30	777	959	90	24	0
55	245	209	-30	140	322	90	25	0
56	54	200	-30	279	461	90	26	0
57	269	266	-30	841	1023	90	27	0
58	241	205	-30	742	924	90	28	0
59	60	230	-30	609	791	90	29	0
60	273	60	-30	436	618	90	30	0
