50	200	1
0	209	209	0	0	1351	0	0	0
1	98	83	20	105	248	90	0	11
2	191	213	20	256	399	90	0	12
3	299	174	30	425	568	90	0	13
4	384	255	30	362	505	90	0	14
5	80	150	20	543	686	90	0	15
6	210	291	30	717	860	90	0	16
7	199	357	30	178	321	90	0	17
8	283	61	20	315	458	90	0	18
9	385	193	30	27	177	90	0	19
10	231	210	30	526	669	90	0	20
11	281	57	-20	395	577	90	1	0
12	206	227	-20	379	561	90	2	0
13	214	112	-30	612	794	90	3	0
14	296	51	-30	691	873	90	4	0
15	240	71	-20	802	984	90	5	0
16	129	228	-30	918	1100	90	6	0
17	352	248	-30	464	646	90	7	0
18	79	108	-20	604	786	90	8	0
19	263	377	-30	352	534	90	9	0
20	220	190	-30	637	819	90	10	0
