50	200	1
0	209	209	0	0	1351	0	0	0
1	267	305	20	245	388	90	0	11
2	195	191	30	1023	1166	90	0	12
3	317	322	30	103	246	90	0	13
4	195	192	20	496	639	90	0	14
5	314	207	20	237	380	90	0	15
6	154	314	30	658	801	90	0	16
7	271	263	30	649	792	90	0	17
8	216	138	30	225	368	90	0	18
9	269	372	20	243	386	90	0	19
10	137	353	30	200	343	90	0	20
11	127	286	-20	470	652	90	1	0
12	188	218	-30	1146	1328	90	2	0
13	158	356	-30	348	530	90	3	0
14	221	190	-20	618	800	90	4	0
15	258	116	-20	434	616	90	5	0
16	296	289	-30	880	1062	90	6	0
17	173	283	-30	849	1031	90	7	0
18	279	195	-30	411	593	90	8	0
19	382	217	-20	514	696	90	9	0
20	337	307	-30	485	667	90	10	0
