50	200	1
0	209	209	0	0	1351	0	0	0
1	120	59	20	223	366	90	0	51
2	59	135	20	3	168	90	0	52
3	55	198	30	298	441	90	0	53
4	332	186	30	242	385	90	0	54
5	153	109	30	643	786	90	0	55
6	102	213	30	605	748	90	0	56
7	164	203	30	697	840	90	0	57
8	135	171	20	379	522	90	0	58
9	223	246	30	300	443	90	0	59
10	382	180	30	0	175	90	0	60
11	83	126	30	544	687	90	0	61
12	204	385	20	388	531	90	0	62
13	75	279	30	572	715	90	0	63
14	209	386	30	235	378	90	0	64
15	130	219	20	493	636	90	0	65
16	239	307	30	380	523	90	0	66
17	168	224	20	832	975	90	0	67
18	367	171	30	545	688	90	0	68
19	68	319	20	33	179	90	0	69
20	335	141	30	0	144	90	0	70
21	77	115	30	345	488	90	0	71
22	330	198	30	232	375	90	0	72
23	53	119	30	39	182	90	0	73
24	195	215	20	527	670	90	0	74
25	150	253	30	808	951	90	0	75
26	208	54	30	392	535	90	0	76
27	212	327	30	292	435	90	0	77
28	214	91	30	461	604	90	0	78
29	177	34	30	469	612	90	0	79
30	358	308	30	362	505	90	0	80
31	242	30	30	0	183	90	0	81
32	34	254	30	32	181	90	0	82
33	30	134	20	0	194	90	0	83
34	193	164	20	731	874	90	0	84
35	120	378	20	348	491	90	0	85
36	380	165	20	121	264	90	0	86
37	252	361	30	50	193	90	0	87
38	304	325	30	34	177	90	0	88
39	77	261	30	122	265	90	0	89
40	182	73	30	306	449	90	0	90
41	239	159	30	246	389	90	0	91
42	180	227	30	868	1011	90	0	92
43	80	87	30	229	372	90	0	93
44	212	263	20	849	992	90	0	94
45	263	165	30	728	871	90	0	95
46	363	220	30	5	155	90	0	96
47	385	198	30	90	233	90	0	97
48	43	185	30	505	648	90	0	98
49	212	281	30	377	520	90	0	99
50	186	63	30	377	520	90	0	100
51	41	256	-20	515	697	90	1	0
52	256	49	-20	304	486	90	2	0
53	157	354	-30	585	767	90	3	0
54	269	319	-30	484	666	90	4	0
55	274	115	-30	853	1035	90	5	0
56	191	315	-30	836	1018	90	6	0
57	186	248	-30	844	1026	90	7	0
58	141	256	-20	552	734	90	8	0
59	176	232	-30	428	610	90	9	0
60	272	372	-30	291	486	90	10	0
61	106	319	-30	832	1014	90	11	0
62	35	233	-20	709	891	90	12	0
63	113	92	-30	853	1035	90	13	0
64	374	272	-30	530	712	90	14	0
65	185	133	-20	690	872	90	15	0
66	310	197	-30	591	773	90	16	0
67	176	180	-20	977	1159	90	17	0
68	252	52	-30	810	992	90	18	0
69	50	127	-20	328	510	90	19	0
70	327	290	-30	201	384	90	20	0
71	79	306	-30	617	799	90	21	0
72	243	325	-30	482	664	90	22	0
73	247	33	-30	337	519	90	23	0
74	200	197	-20	629	811	90	24	0
75	144	173	-30	975	1157	90	25	0
76	58	175	-30	668	850	90	26	0
77	317	257	-30	498	680	90	27	0
78	324	183	-30	702	884	90	28	0
79	363	120	-30	781	963	90	29	0
80	154	379	-30	682	864	90	30	0
81	62	101	-30	281	467	90	31	0
82	195	389	-30	328	510	90	32	0
83	213	15	-20	276	503	90	33	0
84	161	215	-20	883	1065	90	34	0
85	21	176	-20	653	835	90	35	0
86	211	32	-20	423	605	90	36	0
87	73	289	-30	326	508	90	37	0
88	341	138	-30	326	508	90	38	0
89	134	88	-30	407	589	90	39	0
90	334	148	-30	573	755	90	40	0
91	176	161	-30	408	590	90	41	0
92	181	190	-30	984	1166	90	42	0
93	55	298	-30	549	731	90	43	0
94	157	225	-20	1011	1193	90	44	0
95	270	242	-30	892	1074	90	45	0
96	265	65	-30	268	450	90	46	0
97	268	43	-30	391	573	90	47	0
98	136	360	-30	804	986	90	48	0
99	147	245	-30	556	738	90	49	0
100	348	159	-30	668	850	90	50	0
