50	200	1
0	209	209	0	0	1351	0	0	0
1	269	207	30	151	450	90	0	51
2	53	289	30	438	737	90	0	52
3	107	74	20	358	657	90	0	53
4	397	160	20	0	293	90	0	54
5	47	295	30	124	423	90	0	55
6	129	189	20	590	889	90	0	56
7	156	299	30	11	310	90	0	57
8	391	241	30	59	358	90	0	58
9	124	182	20	0	269	90	0	59
10	90	365	20	257	556	90	0	60
11	92	113	30	235	534	90	0	61
12	382	171	30	186	485	90	0	62
13	382	234	30	302	601	90	0	63
14	289	361	20	420	719	90	0	64
15	276	124	30	362	661	90	0	65
16	171	114	30	622	921	90	0	66
17	197	34	30	469	768	90	0	67
18	274	280	20	390	689	90	0	68
19	230	220	20	0	289	90	0	69
20	152	37	30	127	426	90	0	70
21	199	137	30	817	1116	90	0	71
22	142	315	30	500	799	90	0	72
23	60	238	30	51	350	90	0	73
24	152	80	30	507	806	90	0	74
25	236	110	30	299	598	90	0	75
26	273	192	30	141	440	90	0	76
27	161	34	30	162	461	90	0	77
28	138	206	20	601	900	90	0	78
29	137	105	30	14	313	90	0	79
30	179	139	30	362	661	90	0	80
31	339	91	30	0	294	90	0	81
32	199	43	30	0	241	90	0	82
33	118	365	20	0	293	90	0	83
34	396	245	20	221	520	90	0	84
35	296	53	30	401	700	90	0	85
36	86	277	30	0	279	90	0	86
37	184	17	20	24	323	90	0	87
38	223	267	30	393	692	90	0	88
39	292	69	30	295	594	90	0	89
40	360	227	30	479	778	90	0	90
41	243	107	30	532	831	90	0	91
42	315	272	20	131	430	90	0	92
43	102	263	30	593	892	90	0	93
44	266	193	30	354	653	90	0	94
45	141	111	30	472	771	90	0	95
46	121	221	30	99	398	90	0	96
47	64	273	30	139	438	90	0	97
48	181	165	30	0	283	90	0	98
49	362	132	20	266	565	90	0	99
50	242	381	30	76	375	90	0	100
51	232	154	-30	330	698	90	1	0
52	245	381	-30	756	1124	90	2	0
53	283	56	-20	636	1004	90	3	0
54	312	374	-20	326	694	90	4	0
55	71	88	-30	449	817	90	5	0
56	153	270	-20	755	1123	90	6	0
57	108	184	-30	240	608	90	7	0
58	311	55	-30	375	743	90	8	0
59	200	121	-20	158	526	90	9	0
60	17	170	-20	581	949	90	10	0
61	86	297	-30	497	865	90	11	0
62	202	32	-30	506	874	90	12	0
63	295	57	-30	612	980	90	13	0
64	106	346	-20	698	1066	90	14	0
65	149	119	-30	615	983	90	15	0
66	107	209	-30	855	1223	90	16	0
67	40	165	-30	800	1168	90	17	0
68	177	299	-20	599	967	90	18	0
69	209	232	-20	105	473	90	19	0
70	28	210	-30	429	797	90	20	0
71	137	196	-30	1003	1351	90	21	0
72	85	190	-30	723	1091	90	22	0
73	131	79	-30	309	677	90	23	0
74	311	112	-30	783	1151	90	24	0
75	131	143	-30	504	872	90	25	0
76	237	269	-30	351	719	90	26	0
77	28	205	-30	465	833	90	27	0
78	192	278	-20	811	1179	90	28	0
79	283	106	-30	240	608	90	29	0
80	269	162	-30	573	941	90	30	0
81	151	43	-30	260	628	90	31	0
82	361	142	-30	254	622	90	32	0
83	339	334	-20	329	697	90	33	0
84	291	37	-20	542	910	90	34	0
85	86	80	-30	696	1064	90	35	0
86	238	347	-30	262	630	90	36	0
87	375	109	-20	356	724	90	37	0
88	157	239	-30	543	911	90	38	0
89	366	249	-30	571	939	90	39	0
90	279	75	-30	761	1129	90	40	0
91	122	146	-30	760	1128	90	41	0
92	207	333	-20	357	725	90	42	0
93	229	327	-30	843	1211	90	43	0
94	245	256	-30	493	861	90	44	0
95	273	108	-30	728	1096	90	45	0
96	182	294	-30	272	640	90	46	0
97	222	367	-30	419	787	90	47	0
98	239	166	-30	153	521	90	48	0
99	339	321	-20	548	916	90	49	0
100	52	287	-30	358	726	90	50	0
