50	200	1
0	209	209	0	0	1351	0	0	0
1	307	250	30	680	979	90	0	11
2	148	157	30	108	407	90	0	12
3	263	213	30	143	442	90	0	13
4	169	102	30	633	932	90	0	14
5	370	262	20	509	808	90	0	15
6	48	255	20	25	324	90	0	16
7	187	238	20	0	297	90	0	17
8	384	215	20	200	499	90	0	18
9	167	184	20	230	529	90	0	19
10	403	208	20	31	330	90	0	20
11	203	315	-30	891	1259	90	1	0
12	146	259	-30	281	649	90	2	0
13	230	259	-30	319	687	90	3	0
14	95	203	-30	846	1214	90	4	0
15	323	83	-20	769	1137	90	5	0
16	201	376	-20	305	673	90	6	0
17	227	240	-20	164	532	90	7	0
18	239	382	-20	536	904	90	8	0
19	224	162	-20	368	736	90	9	0
20	287	386	-20	337	705	90	10	0
