50	200	1
0	209	209	0	0	1351	0	0	0
1	179	180	30	777	1076	90	0	11
2	390	241	30	0	277	90	0	12
3	226	276	20	190	489	90	0	13
4	321	300	30	259	558	90	0	14
5	169	390	30	48	347	90	0	15
6	106	201	30	463	762	90	0	16
7	243	269	30	0	262	90	0	17
8	143	134	20	58	357	90	0	18
9	76	172	30	541	840	90	0	19
10	73	160	30	479	778	90	0	20
11	219	168	-30	898	1266	90	1	0
12	251	388	-30	295	663	90	2	0
13	146	237	-20	360	728	90	3	0
14	168	347	-30	533	901	90	4	0
15	32	265	-30	316	684	90	5	0
16	183	309	-30	674	1042	90	6	0
17	159	258	-30	132	500	90	7	0
18	118	250	-20	290	658	90	8	0
19	204	71	-30	794	1162	90	9	0
20	128	329	-30	752	1120	90	10	0
