50	200	1
0	209	209	0	0	1351	0	0	0
1	225	64	30	0	279	90	0	51
2	171	29	20	0	246	90	0	52
3	147	213	30	595	894	90	0	53
4	119	70	20	527	826	90	0	54
5	60	217	30	421	720	90	0	55
6	209	44	30	85	384	90	0	56
7	60	231	30	395	694	90	0	57
8	197	217	20	427	726	90	0	58
9	372	199	30	386	685	90	0	59
10	49	191	30	1	300	90	0	60
11	179	290	30	364	663	90	0	61
12	115	228	30	73	372	90	0	62
13	49	179	30	482	781	90	0	63
14	38	252	30	50	349	90	0	64
15	327	189	30	332	631	90	0	65
16	334	343	30	385	684	90	0	66
17	221	235	20	518	817	90	0	67
18	50	166	30	260	559	90	0	68
19	316	224	20	513	812	90	0	69
20	33	210	20	143	442	90	0	70
21	190	330	20	258	557	90	0	71
22	187	284	20	30	329	90	0	72
23	46	170	30	298	597	90	0	73
24	171	142	30	712	1011	90	0	74
25	204	300	20	0	259	90	0	75
26	257	63	30	0	299	90	0	76
27	233	116	30	427	726	90	0	77
28	180	34	30	440	739	90	0	78
29	238	197	20	349	648	90	0	79
30	37	143	30	342	641	90	0	80
31	209	312	30	164	463	90	0	81
32	191	130	30	0	296	90	0	82
33	209	196	20	203	502	90	0	83
34	348	118	30	212	511	90	0	84
35	47	241	30	22	321	90	0	85
36	264	51	20	0	274	90	0	86
37	211	310	20	252	551	90	0	87
38	212	85	20	638	937	90	0	88
39	336	267	30	45	344	90	0	89
40	245	208	20	152	451	90	0	90
41	72	178	30	420	719	90	0	91
42	113	135	30	365	664	90	0	92
43	230	129	30	761	1060	90	0	93
44	368	180	30	208	507	90	0	94
45	21	180	20	402	701	90	0	95
46	229	18	20	0	219	90	0	96
47	173	298	30	270	569	90	0	97
48	292	327	30	7	306	90	0	98
49	391	188	30	0	253	90	0	99
50	196	385	30	287	586	90	0	100
51	347	160	-30	240	608	90	1	0
52	34	152	-20	221	589	90	2	0
53	176	157	-30	774	1142	90	3	0
54	48	249	-20	823	1191	90	4	0
55	165	351	-30	717	1085	90	5	0
56	64	131	-30	380	748	90	6	0
57	130	80	-30	679	1047	90	7	0
58	211	223	-20	550	918	90	8	0
59	238	48	-30	688	1056	90	9	0
60	183	50	-30	305	673	90	10	0
61	123	201	-30	589	957	90	11	0
62	185	301	-30	255	623	90	12	0
63	118	344	-30	767	1135	90	13	0
64	220	385	-30	372	740	90	14	0
65	238	93	-30	565	933	90	15	0
66	129	375	-30	721	1089	90	16	0
67	237	211	-20	654	1022	90	17	0
68	205	44	-30	579	947	90	18	0
69	257	112	-20	717	1085	90	19	0
70	142	372	-20	419	787	90	20	0
71	90	241	-20	505	873	90	21	0
72	131	218	-20	211	579	90	22	0
73	102	338	-30	553	921	90	23	0
74	136	233	-30	913	1281	90	24	0
75	125	245	-20	140	508	90	25	0
76	362	197	-30	251	619	90	26	0
77	303	189	-30	599	967	90	27	0
78	363	122	-30	725	1093	90	28	0
79	232	230	-20	465	833	90	29	0
80	77	338	-30	630	998	90	30	0
81	112	242	-30	412	780	90	31	0
82	283	177	-30	210	578	90	32	0
83	198	203	-20	310	678	90	33	0
84	185	45	-30	479	847	90	34	0
85	116	72	-30	333	701	90	35	0
86	376	204	-20	247	615	90	36	0
87	308	230	-20	473	841	90	37	0
88	319	153	-20	892	1260	90	38	0
89	294	98	-30	336	704	90	39	0
90	219	244	-20	286	654	90	40	0
91	198	69	-30	701	1069	90	41	0
92	99	260	-30	616	984	90	42	0
93	146	156	-30	972	1340	90	43	0
94	215	48	-30	510	878	90	44	0
95	137	385	-20	712	1080	90	45	0
96	396	164	-20	227	595	90	46	0
97	113	199	-30	471	839	90	47	0
98	115	318	-30	313	681	90	48	0
99	253	31	-30	278	646	90	49	0
100	38	251	-30	567	935	90	50	0
