50	200	1
0	209	209	0	0	1351	0	0	0
1	278	193	20	391	534	90	0	51
2	151	192	30	443	586	90	0	52
3	352	296	20	0	168	90	0	53
4	104	218	30	0	105	90	0	54
5	126	143	20	540	683	90	0	55
6	49	180	30	254	397	90	0	56
7	318	227	30	123	266	90	0	57
8	308	99	20	200	343	90	0	58
9	240	36	30	420	563	90	0	59
10	400	247	20	12	195	90	0	60
11	166	287	30	35	178	90	0	61
12	355	121	20	154	297	90	0	62
13	127	372	30	84	227	90	0	63
14	128	239	20	492	635	90	0	64
15	242	187	30	805	948	90	0	65
16	90	90	30	271	414	90	0	66
17	167	289	30	692	835	90	0	67
18	319	116	30	398	541	90	0	68
19	211	218	30	677	820	90	0	69
20	38	252	30	422	565	90	0	70
21	82	315	30	208	351	90	0	71
22	361	163	30	546	689	90	0	72
23	216	389	30	391	534	90	0	73
24	90	346	30	155	298	90	0	74
25	33	259	30	506	649	90	0	75
26	225	185	30	464	607	90	0	76
27	141	272	30	651	794	90	0	77
28	199	60	30	0	150	90	0	78
29	291	297	20	424	567	90	0	79
30	144	234	20	594	737	90	0	80
31	156	360	30	31	174	90	0	81
32	303	360	20	32	178	90	0	82
33	67	319	30	331	474	90	0	83
34	202	200	30	652	795	90	0	84
35	236	46	30	135	278	90	0	85
36	132	83	30	511	654	90	0	86
37	122	321	30	457	600	90	0	87
38	233	202	30	737	880	90	0	88
39	253	60	30	278	421	90	0	89
40	46	286	30	283	426	90	0	90
41	187	176	30	59	202	90	0	91
42	255	364	20	20	163	90	0	92
43	55	109	30	55	198	90	0	93
44	316	102	30	46	189	90	0	94
45	251	215	30	536	679	90	0	95
46	266	258	30	816	959	90	0	96
47	237	95	30	181	324	90	0	97
48	186	255	30	725	868	90	0	98
49	162	198	30	718	861	90	0	99
50	131	80	30	304	447	90	0	100
51	222	140	-20	550	732	90	1	0
52	213	149	-30	626	808	90	2	0
53	153	367	-20	277	468	90	3	0
54	162	115	-30	158	340	90	4	0
55	130	280	-20	755	937	90	5	0
56	191	48	-30	548	730	90	6	0
57	232	317	-30	324	506	90	7	0
58	335	287	-20	480	662	90	8	0
59	48	141	-30	719	901	90	9	0
60	233	402	-20	332	514	90	10	0
61	277	267	-30	245	427	90	11	0
62	341	317	-20	446	628	90	12	0
63	333	343	-30	382	564	90	13	0
64	218	295	-20	696	878	90	14	0
65	237	237	-30	940	1122	90	15	0
66	52	269	-30	534	716	90	16	0
67	279	266	-30	913	1095	90	17	0
68	342	264	-30	653	835	90	18	0
69	218	209	-30	773	955	90	19	0
70	196	385	-30	726	908	90	20	0
71	254	368	-30	496	678	90	21	0
72	205	50	-30	830	1012	90	22	0
73	378	273	-30	682	864	90	23	0
74	280	376	-30	454	636	90	24	0
75	100	62	-30	816	998	90	25	0
76	238	213	-30	581	763	90	26	0
77	121	179	-30	829	1011	90	27	0
78	64	170	-30	216	414	90	28	0
79	326	182	-20	644	826	90	29	0
80	156	165	-20	746	928	90	30	0
81	49	217	-30	316	498	90	31	0
82	82	333	-20	345	527	90	32	0
83	51	123	-30	616	798	90	33	0
84	198	213	-30	749	931	90	34	0
85	69	121	-30	414	596	90	35	0
86	310	101	-30	781	963	90	36	0
87	294	323	-30	732	914	90	37	0
88	210	184	-30	849	1031	90	38	0
89	363	227	-30	574	756	90	39	0
90	222	389	-30	581	763	90	40	0
91	232	177	-30	194	376	90	41	0
92	370	209	-20	297	479	90	42	0
93	61	318	-30	362	544	90	43	0
94	350	265	-30	300	482	90	44	0
95	233	174	-30	684	866	90	45	0
96	269	165	-30	1015	1197	90	46	0
97	115	139	-30	399	581	90	47	0
98	249	241	-30	877	1059	90	48	0
99	185	251	-30	875	1057	90	49	0
100	315	103	-30	567	749	90	50	0
