50	200	1
0	209	209	0	0	1351	0	0	0
1	219	217	30	775	1074	90	0	51
2	242	276	30	442	741	90	0	52
3	192	212	30	573	872	90	0	53
4	47	174	30	446	745	90	0	54
5	366	285	20	304	603	90	0	55
6	252	372	30	182	481	90	0	56
7	205	281	30	0	277	90	0	57
8	194	186	30	526	825	90	0	58
9	225	194	30	711	1010	90	0	59
10	125	332	30	117	416	90	0	60
11	136	345	30	104	403	90	0	61
12	99	198	30	390	689	90	0	62
13	84	108	30	0	224	90	0	63
14	288	372	20	428	727	90	0	64
15	145	214	30	437	736	90	0	65
16	306	66	20	471	770	90	0	66
17	193	375	30	0	229	90	0	67
18	223	211	30	635	934	90	0	68
19	206	201	20	814	1113	90	0	69
20	146	356	30	70	369	90	0	70
21	34	223	30	0	276	90	0	71
22	117	38	20	199	498	90	0	72
23	149	236	20	103	402	90	0	73
24	36	195	20	81	380	90	0	74
25	125	89	30	91	390	90	0	75
26	250	186	30	320	619	90	0	76
27	236	159	30	435	734	90	0	77
28	184	391	30	259	558	90	0	78
29	108	173	30	193	492	90	0	79
30	301	202	30	362	661	90	0	80
31	377	302	20	48	347	90	0	81
32	241	96	30	374	673	90	0	82
33	264	228	30	770	1069	90	0	83
34	212	192	20	39	338	90	0	84
35	49	135	30	0	217	90	0	85
36	191	278	30	436	735	90	0	86
37	246	319	20	591	890	90	0	87
38	27	265	20	0	263	90	0	88
39	365	291	20	0	231	90	0	89
40	85	306	30	188	487	90	0	90
41	195	31	30	0	219	90	0	91
42	290	337	30	428	727	90	0	92
43	274	120	30	426	725	90	0	93
44	281	268	20	114	413	90	0	94
45	35	238	30	216	515	90	0	95
46	63	137	30	356	655	90	0	96
47	123	74	30	238	537	90	0	97
48	261	201	30	486	785	90	0	98
49	114	312	30	508	807	90	0	99
50	201	216	30	595	894	90	0	100
51	204	220	-30	863	1231	90	1	0
52	283	195	-30	629	997	90	2	0
53	208	226	-30	697	1065	90	3	0
54	129	354	-30	729	1097	90	4	0
55	337	90	-20	610	978	90	5	0
56	376	230	-30	484	852	90	6	0
57	142	234	-30	126	494	90	7	0
58	222	185	-30	624	992	90	8	0
59	199	190	-30	845	1213	90	9	0
60	71	152	-30	387	755	90	10	0
61	55	208	-30	361	729	90	11	0
62	146	299	-30	590	958	90	12	0
63	67	285	-30	227	595	90	13	0
64	70	325	-20	739	1107	90	14	0
65	188	269	-30	604	972	90	15	0
66	130	55	-20	767	1135	90	16	0
67	363	272	-30	235	603	90	17	0
68	214	195	-30	766	1134	90	18	0
69	217	204	-20	911	1279	90	19	0
70	316	328	-30	315	683	90	20	0
71	159	40	-30	316	684	90	21	0
72	336	63	-20	500	868	90	22	0
73	211	275	-20	300	668	90	23	0
74	148	47	-20	361	729	90	24	0
75	74	266	-30	361	729	90	25	0
76	195	164	-30	473	841	90	26	0
77	265	207	-30	614	982	90	27	0
78	367	304	-30	580	948	90	28	0
79	212	102	-30	414	782	90	29	0
80	238	121	-30	551	919	90	30	0
81	359	89	-20	380	748	90	31	0
82	324	183	-30	623	991	90	32	0
83	249	166	-30	928	1296	90	33	0
84	193	204	-20	175	543	90	34	0
85	250	38	-30	252	620	90	35	0
86	139	223	-30	586	954	90	36	0
87	325	200	-20	844	1212	90	37	0
88	100	53	-20	269	637	90	38	0
89	167	380	-20	254	622	90	39	0
90	64	147	-30	475	843	90	40	0
91	371	133	-30	203	571	90	41	0
92	133	339	-30	679	1047	90	42	0
93	318	224	-30	625	993	90	43	0
94	284	153	-20	300	668	90	44	0
95	189	384	-30	542	910	90	45	0
96	110	338	-30	664	1032	90	46	0
97	59	264	-30	563	931	90	47	0
98	227	160	-30	643	1011	90	48	0
99	78	161	-30	768	1136	90	49	0
100	215	218	-30	736	1104	90	50	0
